"NR_ANO_ELEICAO";"CD_PAIS";"NM_PAIS";"SG_REGIAO";"NM_REGIAO";"SG_UF";"NM_UF";"CD_MUNICIPIO";"NM_MUNICIPIO";"QTD_ELEITORES";"QTD_ELEITORES_FEMININO";"QTD_ELEITORES_MASCULINO";"QTD_ELEITORES_NAOINFORMADO";"QTD_ELEITORES_MENOR16";"QTD_ELEITORES_16";"QTD_ELEITORES_17";"QTD_ELEITORES_18";"QTD_ELEITORES_19";"QTD_ELEITORES_20";"QTD_ELEITORES_21A24";"QTD_ELEITORES_25A29";"QTD_ELEITORES_30A34";"QTD_ELEITORES_35A39";"QTD_ELEITORES_40A44";"QTD_ELEITORES_45A49";"QTD_ELEITORES_50A54";"QTD_ELEITORES_55A59";"QTD_ELEITORES_60A64";"QTD_ELEITORES_65A69";"QTD_ELEITORES_70A74";"QTD_ELEITORES_75A79";"QTD_ELEITORES_80A84";"QTD_ELEITORES_85A89";"QTD_ELEITORES_90A94";"QTD_ELEITORES_95A99";"QTD_ELEITORES_MAIORIGUAL100";"QTD_ELEITORES_IDADEINVALIDO";"QTD_ELEITORES_IDADENAOSEAPLICA";"QTD_ELEITORES_IDADENAOINFORMADA";"QTD_ELEITORES_COMBIOMETRIA";"QTD_ELEITORES_SEMBIOMETRIA";"QTD_ELEITORES_DEFICIENTE";"QUANTITATIVO_NOMESOCIAL"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"64033";"EMBU-GUAÇU";"52984";"27274";"25680";"30";"0";"56";"262";"861";"1080";"1190";"4839";"5338";"5782";"6083";"5380";"4763";"4256";"3667";"3091";"2361";"1565";"1000";"651";"384";"273";"91";"10";"1";"0";"0";"15515";"37469";"267";"6"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"61387";"EMILIANÓPOLIS";"2702";"1333";"1368";"1";"0";"9";"12";"38";"39";"59";"156";"259";"236";"227";"239";"259";"267";"221";"176";"172";"126";"110";"58";"31";"6";"2";"0";"0";"0";"0";"1305";"1397";"28";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"61689";"ENGENHEIRO COELHO";"14177";"6983";"7190";"4";"0";"45";"102";"205";"351";"396";"1781";"1880";"1765";"1619";"1293";"1113";"1006";"805";"568";"448";"328";"219";"142";"73";"25";"11";"2";"0";"0";"0";"4974";"9203";"25";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"68659";"ESPÍRITO SANTO DO PINHAL";"33949";"17510";"16338";"101";"0";"40";"148";"457";"522";"565";"2518";"3064";"3187";"3431";"3182";"3055";"3050";"2735";"2425";"1831";"1360";"956";"692";"422";"211";"84";"13";"1";"0";"0";"9646";"24303";"50";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"61140";"ESPÍRITO SANTO DO TURVO";"3442";"1709";"1733";"0";"0";"7";"19";"53";"66";"66";"299";"407";"392";"384";"325";"271";"293";"254";"201";"163";"114";"73";"37";"15";"2";"1";"0";"0";"0";"0";"1169";"2273";"6";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"61662";"ESTIVA GERBI";"8631";"4306";"4325";"0";"0";"11";"6";"95";"164";"159";"692";"915";"991";"980";"836";"782";"764";"657";"553";"411";"248";"149";"122";"55";"23";"16";"2";"0";"0";"0";"1974";"6657";"5";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"64050";"ESTRELA D'OESTE";"7101";"3612";"3489";"0";"0";"10";"48";"89";"107";"112";"493";"617";"699";"735";"636";"642";"673";"572";"479";"392";"303";"224";"160";"73";"30";"4";"3";"0";"0";"0";"1197";"5904";"18";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"64076";"ESTRELA DO NORTE";"2600";"1286";"1312";"2";"0";"5";"12";"38";"53";"55";"218";"286";"265";"262";"224";"240";"240";"217";"135";"109";"75";"76";"47";"29";"13";"1";"0";"0";"0";"0";"863";"1737";"2";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"61000";"EUCLIDES DA CUNHA PAULISTA";"7627";"3842";"3783";"2";"0";"36";"82";"103";"160";"141";"666";"730";"697";"667";"787";"718";"648";"556";"430";"317";"278";"251";"174";"96";"61";"24";"5";"0";"0";"0";"4689";"2938";"61";"2"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"64092";"FARTURA";"13201";"6910";"6286";"5";"0";"21";"107";"174";"227";"207";"916";"1230";"1322";"1337";"1137";"1052";"1162";"1084";"953";"736";"568";"417";"276";"164";"78";"31";"2";"0";"0";"0";"8688";"4513";"67";"1"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"64130";"FERNANDO PRESTES";"4924";"2500";"2423";"1";"0";"8";"21";"56";"68";"58";"301";"421";"477";"490";"448";"455";"418";"360";"330";"314";"259";"170";"140";"84";"37";"6";"3";"0";"0";"0";"743";"4181";"6";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"64114";"FERNANDÓPOLIS";"52410";"27545";"24829";"36";"0";"59";"196";"623";"710";"834";"3654";"4653";"4797";"5319";"4685";"4610";"4688";"4258";"3956";"3065";"2257";"1826";"1158";"620";"316";"115";"11";"0";"0";"0";"20585";"31825";"147";"4"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"62286";"FERNÃO";"1547";"756";"791";"0";"0";"3";"10";"16";"23";"25";"108";"145";"187";"156";"164";"121";"103";"122";"98";"92";"81";"48";"28";"11";"4";"1";"1";"0";"0";"0";"784";"763";"11";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"64157";"FERRAZ DE VASCONCELOS";"126928";"66317";"60467";"144";"0";"144";"676";"2059";"2749";"3080";"12656";"14401";"14807";"14293";"12536";"11566";"10556";"8544";"7066";"4799";"2993";"1798";"1097";"586";"371";"140";"10";"1";"0";"0";"36723";"90205";"656";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"64173";"FLORA RICA";"1733";"870";"862";"1";"0";"4";"8";"17";"23";"35";"131";"147";"157";"158";"131";"167";"159";"142";"107";"97";"83";"69";"45";"35";"14";"4";"0";"0";"0";"0";"1207";"526";"8";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"64190";"FLOREAL";"2440";"1250";"1190";"0";"0";"11";"24";"31";"34";"48";"154";"201";"202";"204";"210";"213";"234";"219";"222";"167";"142";"75";"36";"10";"2";"1";"0";"0";"0";"0";"2434";"6";"55";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"64238";"FLORÍNEA";"2734";"1374";"1360";"0";"0";"4";"17";"39";"46";"40";"230";"234";"267";"267";"255";"244";"244";"197";"205";"163";"117";"72";"58";"25";"9";"1";"0";"0";"0";"0";"847";"1887";"18";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"64211";"FLÓRIDA PAULISTA";"8193";"4168";"4023";"2";"0";"9";"27";"89";"129";"149";"631";"786";"781";"766";"721";"695";"750";"709";"560";"462";"365";"299";"163";"79";"21";"2";"0";"0";"0";"0";"2776";"5417";"32";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"64254";"FRANCA";"238375";"126082";"112078";"215";"0";"255";"1009";"3086";"3769";"4276";"18707";"24399";"24165";"24632";"22135";"21570";"21104";"19169";"15958";"12241";"8668";"5879";"3694";"2103";"1102";"410";"44";"0";"0";"0";"76709";"161666";"1214";"14"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"64270";"FRANCISCO MORATO";"121391";"63015";"58250";"126";"0";"241";"925";"2165";"3039";"3311";"13076";"14489";"14586";"14110";"11908";"10194";"9194";"7642";"6613";"4555";"2424";"1435";"738";"379";"255";"101";"10";"1";"0";"0";"50255";"71136";"864";"7"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"64297";"FRANCO DA ROCHA";"99272";"51560";"47623";"89";"0";"92";"359";"1426";"2046";"2234";"9518";"10939";"11572";"11909";"10368";"8726";"7587";"6466";"5656";"4312";"2694";"1465";"834";"484";"397";"176";"10";"2";"0";"0";"27142";"72130";"654";"3"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"64319";"GABRIEL MONTEIRO";"2439";"1222";"1217";"0";"0";"4";"15";"44";"30";"41";"138";"214";"237";"236";"207";"239";"240";"179";"177";"144";"127";"71";"58";"34";"4";"0";"0";"0";"0";"0";"2433";"6";"9";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"64351";"GARÇA";"35270";"18636";"16627";"7";"0";"56";"162";"439";"511";"614";"2567";"3269";"3390";"3540";"3476";"3069";"2902";"2754";"2451";"2003";"1433";"988";"746";"470";"317";"104";"8";"1";"0";"0";"18015";"17255";"187";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"64378";"GASTÃO VIDIGAL";"2731";"1358";"1373";"0";"0";"2";"29";"58";"44";"52";"204";"247";"292";"316";"246";"213";"253";"213";"195";"161";"115";"57";"27";"6";"1";"0";"0";"0";"0";"0";"2727";"4";"44";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"62308";"GAVIÃO PEIXOTO";"4053";"1985";"2066";"2";"0";"17";"30";"53";"79";"88";"337";"494";"498";"449";"383";"345";"355";"280";"211";"158";"113";"69";"49";"29";"14";"2";"0";"0";"0";"0";"2682";"1371";"26";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"64394";"GENERAL SALGADO";"7930";"4037";"3893";"0";"0";"22";"58";"132";"149";"154";"542";"703";"779";"746";"694";"672";"819";"715";"646";"472";"329";"181";"85";"26";"6";"0";"0";"0";"0";"0";"7915";"15";"271";"2"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"64416";"GETULINA";"8314";"4248";"4065";"1";"0";"13";"33";"117";"132";"155";"602";"747";"787";"804";"785";"684";"654";"643";"539";"444";"368";"265";"236";"146";"117";"39";"4";"0";"0";"0";"4090";"4224";"17";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"64432";"GLICÉRIO";"4060";"1999";"2061";"0";"0";"4";"20";"47";"72";"68";"314";"364";"405";"416";"388";"365";"342";"317";"304";"223";"141";"131";"68";"48";"17";"6";"0";"0";"0";"0";"1551";"2509";"15";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"64475";"GUAIMBÊ";"4662";"2361";"2300";"1";"0";"8";"25";"74";"86";"79";"398";"465";"482";"489";"402";"385";"366";"350";"318";"231";"184";"150";"103";"41";"17";"7";"2";"0";"0";"0";"1526";"3136";"16";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"64459";"GUAIÇARA";"8675";"4432";"4242";"1";"0";"14";"37";"141";"164";"180";"707";"873";"927";"914";"810";"756";"764";"635";"544";"384";"291";"208";"133";"103";"61";"27";"2";"0";"0";"0";"3658";"5017";"19";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"64530";"GUAPIARA";"15220";"7403";"7803";"14";"0";"31";"98";"202";"298";"300";"1343";"1499";"1508";"1597";"1352";"1332";"1264";"1171";"898";"751";"529";"409";"276";"175";"125";"59";"2";"1";"0";"0";"5498";"9722";"88";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"64513";"GUAPIAÇU";"14488";"7341";"7146";"1";"0";"13";"44";"133";"198";"207";"993";"1406";"1496";"1656";"1420";"1364";"1281";"1164";"908";"747";"564";"391";"266";"135";"63";"31";"8";"0";"0";"0";"2871";"11617";"25";"1"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"64599";"GUARACI";"8419";"4138";"4281";"0";"0";"16";"27";"103";"123";"145";"621";"812";"938";"849";"783";"729";"731";"646";"501";"423";"320";"212";"167";"134";"99";"34";"6";"0";"0";"0";"2615";"5804";"13";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"64610";"GUARANI D'OESTE";"1379";"721";"658";"0";"0";"3";"7";"15";"13";"32";"84";"113";"112";"129";"125";"137";"145";"147";"107";"90";"54";"36";"24";"4";"2";"0";"0";"0";"0";"0";"1376";"3";"4";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"64637";"GUARANTÃ";"5329";"2679";"2649";"1";"0";"2";"21";"74";"85";"118";"410";"495";"592";"570";"518";"446";"422";"387";"360";"282";"208";"148";"82";"62";"28";"18";"1";"0";"0";"0";"1475";"3854";"10";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"64653";"GUARARAPES";"21277";"11171";"10106";"0";"0";"54";"129";"345";"372";"416";"1495";"1890";"2134";"2204";"1969";"2109";"2102";"1951";"1578";"1168";"711";"416";"174";"48";"10";"1";"1";"0";"0";"0";"21231";"46";"442";"3"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"64670";"GUARAREMA";"24082";"12215";"11863";"4";"0";"31";"74";"343";"461";"442";"1962";"2518";"2494";"2594";"2454";"2185";"2079";"1718";"1498";"1239";"878";"535";"327";"170";"53";"22";"4";"1";"0";"0";"6274";"17808";"283";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"64696";"GUARATINGUETÁ";"92488";"48817";"43535";"136";"0";"108";"319";"1192";"1431";"1599";"6935";"8870";"9194";"9585";"8646";"8481";"8190";"7810";"6392";"4842";"3490";"2308";"1463";"888";"527";"209";"9";"0";"0";"0";"41002";"51486";"572";"6"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"64572";"GUARAÇAÍ";"6801";"3465";"3335";"1";"0";"4";"10";"63";"98";"89";"407";"545";"585";"610";"619";"683";"599";"581";"536";"403";"344";"270";"197";"92";"45";"17";"4";"0";"0";"0";"787";"6014";"35";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"64718";"GUAREÍ";"8875";"4301";"4572";"2";"0";"10";"16";"88";"125";"129";"646";"923";"857";"854";"841";"849";"816";"679";"611";"469";"321";"266";"174";"115";"59";"24";"3";"0";"0";"0";"856";"8019";"31";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"64734";"GUARIBA";"28771";"14676";"14059";"36";"0";"35";"130";"365";"486";"540";"2406";"2992";"3310";"3482";"2842";"2545";"2462";"2126";"1690";"1157";"794";"561";"422";"252";"136";"34";"4";"0";"0";"0";"14069";"14702";"70";"2"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"64750";"GUARUJÁ";"226660";"118714";"107707";"239";"0";"200";"786";"2957";"4100";"4605";"19574";"23360";"24320";"25115";"23126";"21360";"20151";"16842";"13677";"9735";"6487";"4378";"2764";"1619";"1049";"415";"32";"8";"0";"0";"46467";"180193";"764";"7"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"64777";"GUARULHOS";"814342";"439778";"374563";"1";"0";"1464";"5595";"16434";"20556";"21905";"82067";"83577";"88977";"91908";"83734";"77979";"71406";"59686";"49362";"34511";"16506";"5951";"2005";"578";"117";"13";"4";"7";"0";"0";"813706";"636";"22266";"82"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"64556";"GUARÁ";"13118";"6947";"6171";"0";"0";"25";"110";"257";"303";"294";"1063";"1228";"1283";"1362";"1296";"1105";"1127";"1027";"939";"710";"484";"276";"141";"64";"20";"4";"0";"0";"0";"0";"13085";"33";"56";"2"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"61107";"GUATAPARÁ";"5493";"2711";"2782";"0";"0";"3";"19";"48";"101";"86";"449";"588";"553";"628";"569";"467";"443";"370";"382";"311";"210";"124";"61";"43";"27";"10";"1";"0";"0";"0";"1289";"4204";"112";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"64491";"GUAÍRA";"30109";"15542";"14540";"27";"0";"33";"107";"335";"497";"517";"2246";"2723";"3040";"3273";"2904";"2792";"2712";"2409";"2028";"1533";"1197";"784";"518";"252";"150";"52";"5";"2";"0";"0";"13397";"16712";"436";"1"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"64793";"GUZOLÂNDIA";"3350";"1683";"1667";"0";"0";"4";"29";"60";"74";"72";"258";"327";"309";"353";"314";"296";"313";"270";"263";"160";"124";"60";"45";"14";"5";"0";"0";"0";"0";"0";"3347";"3";"11";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"64335";"GÁLIA";"5488";"2768";"2718";"2";"0";"3";"22";"52";"68";"69";"361";"419";"504";"560";"541";"490";"458";"411";"421";"383";"255";"162";"151";"85";"57";"14";"2";"0";"0";"0";"2857";"2631";"18";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"64815";"HERCULÂNDIA";"7113";"3648";"3465";"0";"0";"12";"25";"125";"114";"116";"552";"663";"713";"662";"688";"604";"670";"549";"484";"353";"264";"239";"136";"90";"37";"14";"3";"0";"0";"0";"3316";"3797";"27";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"61743";"HOLAMBRA";"10553";"5322";"5227";"4";"0";"5";"30";"118";"151";"170";"844";"1104";"1188";"1288";"1193";"1111";"954";"779";"622";"433";"277";"169";"80";"24";"11";"0";"0";"2";"0";"0";"1404";"9149";"17";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"61727";"HORTOLÂNDIA";"149024";"77900";"71102";"22";"0";"167";"673";"2204";"2879";"3126";"13871";"17009";"17129";"17222";"15144";"13789";"12572";"10418";"8693";"5795";"3458";"2245";"1284";"740";"441";"145";"18";"2";"0";"0";"42533";"106491";"723";"6"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"64831";"IACANGA";"7994";"4013";"3974";"7";"0";"8";"20";"98";"122";"147";"580";"726";"719";"910";"786";"725";"715";"646";"563";"419";"328";"229";"141";"77";"28";"6";"1";"0";"0";"0";"2520";"5474";"14";"1"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"64858";"IACRI";"5235";"2621";"2597";"17";"0";"9";"30";"74";"89";"75";"367";"470";"536";"457";"446";"434";"515";"448";"358";"292";"253";"171";"129";"60";"16";"5";"1";"0";"0";"0";"2463";"2772";"30";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"61085";"IARAS";"4397";"1956";"2441";"0";"0";"23";"98";"146";"168";"184";"407";"399";"385";"447";"387";"330";"329";"315";"297";"206";"113";"76";"46";"23";"14";"4";"0";"0";"0";"0";"2371";"2026";"58";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"64874";"IBATÉ";"25007";"12532";"12459";"16";"0";"39";"127";"364";"429";"515";"2160";"2820";"3048";"2890";"2426";"2262";"2068";"1735";"1323";"935";"661";"505";"357";"174";"105";"56";"8";"0";"0";"0";"6715";"18292";"45";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"64912";"IBIRAREMA";"4990";"2560";"2430";"0";"0";"6";"22";"63";"82";"90";"384";"489";"436";"485";"479";"439";"503";"382";"301";"243";"235";"174";"115";"37";"18";"4";"3";"0";"0";"0";"3256";"1734";"6";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"64890";"IBIRÁ";"8821";"4529";"4283";"9";"0";"13";"29";"102";"122";"120";"617";"793";"918";"870";"781";"723";"766";"704";"634";"453";"395";"289";"211";"131";"94";"50";"6";"0";"0";"0";"2228";"6593";"31";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"64939";"IBITINGA";"43165";"22439";"20680";"46";"0";"96";"216";"549";"708";"742";"3254";"4216";"4621";"4665";"3969";"3787";"3687";"3431";"2770";"2096";"1570";"1159";"783";"498";"248";"89";"11";"0";"0";"0";"18348";"24817";"91";"3"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"64955";"IBIÚNA";"59192";"29707";"29480";"5";"0";"38";"175";"709";"989";"1164";"5119";"6059";"6400";"6557";"5866";"5201";"4889";"4269";"3640";"2876";"2057";"1377";"840";"497";"315";"151";"4";"0";"0";"0";"19463";"39729";"94";"3"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"64971";"ICÉM";"6386";"3190";"3193";"3";"0";"7";"33";"90";"111";"103";"480";"648";"696";"765";"588";"567";"513";"461";"416";"319";"240";"156";"115";"55";"18";"4";"1";"0";"0";"0";"1612";"4774";"16";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"64998";"IEPÊ";"6382";"3287";"3095";"0";"0";"20";"47";"95";"122";"118";"475";"588";"567";"586";"527";"533";"560";"523";"451";"329";"267";"223";"144";"114";"53";"24";"16";"0";"0";"0";"4803";"1579";"86";"1"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"65030";"IGARAPAVA";"21640";"11261";"10369";"10";"0";"36";"95";"258";"301";"371";"1527";"1951";"2252";"2276";"1941";"1823";"1907";"1752";"1422";"1093";"844";"728";"493";"302";"183";"70";"15";"0";"0";"0";"11040";"10600";"55";"2"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"65056";"IGARATÁ";"8225";"4104";"4121";"0";"0";"14";"19";"140";"170";"151";"683";"749";"867";"835";"777";"703";"723";"630";"586";"470";"318";"201";"106";"57";"21";"3";"2";"0";"0";"0";"2323";"5902";"20";"1"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"65013";"IGARAÇU DO TIETÊ";"18723";"9569";"9150";"4";"0";"34";"102";"233";"315";"318";"1398";"1847";"2041";"1962";"1872";"1810";"1824";"1556";"1189";"762";"561";"383";"268";"144";"72";"29";"3";"0";"0";"0";"8702";"10021";"97";"1"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"65072";"IGUAPE";"23147";"11776";"11371";"0";"0";"45";"164";"350";"378";"400";"1639";"1974";"2063";"2259";"2180";"2016";"1908";"1852";"1593";"1379";"1041";"770";"532";"295";"184";"114";"11";"0";"0";"0";"8471";"14676";"102";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"62006";"ILHA COMPRIDA";"11227";"5734";"5493";"0";"0";"17";"42";"130";"196";"183";"711";"788";"852";"988";"1001";"924";"1024";"1129";"1107";"951";"615";"348";"162";"38";"19";"2";"0";"0";"0";"0";"5480";"5747";"59";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"61204";"ILHA SOLTEIRA";"21425";"10962";"10138";"325";"0";"21";"57";"247";"307";"375";"1557";"1940";"1894";"2009";"1945";"2106";"1984";"1751";"1551";"1243";"982";"695";"413";"211";"109";"25";"3";"0";"0";"0";"9734";"11691";"50";"2"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"65099";"ILHABELA";"24361";"12233";"12125";"3";"0";"27";"109";"301";"388";"444";"1966";"2417";"2856";"3072";"2658";"2288";"2069";"1725";"1346";"1022";"663";"436";"250";"149";"120";"47";"8";"0";"0";"0";"5150";"19211";"30";"2"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"65110";"INDAIATUBA";"161607";"83944";"77373";"290";"0";"137";"507";"2206";"2837";"3001";"13146";"16341";"17211";"18375";"16419";"14746";"14065";"12126";"10038";"7515";"5190";"3456";"2186";"1168";"661";"254";"22";"0";"0";"0";"28524";"133083";"1774";"6"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"65137";"INDIANA";"3720";"1902";"1818";"0";"0";"11";"35";"53";"78";"79";"275";"350";"347";"356";"356";"340";"356";"312";"272";"213";"147";"83";"35";"19";"3";"0";"0";"0";"0";"0";"3713";"7";"11";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"65153";"INDIAPORÃ";"2681";"1367";"1314";"0";"0";"6";"20";"39";"42";"42";"167";"203";"191";"275";"213";"257";"239";"264";"240";"212";"149";"82";"26";"13";"0";"0";"1";"0";"0";"0";"2674";"7";"7";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"65170";"INÚBIA PAULISTA";"2886";"1440";"1446";"0";"0";"6";"20";"65";"62";"72";"198";"249";"284";"281";"268";"254";"265";"258";"199";"155";"98";"80";"49";"16";"6";"1";"0";"0";"0";"0";"2883";"3";"3";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"65196";"IPAUSSU";"10747";"5530";"5142";"75";"0";"17";"35";"154";"180";"216";"860";"996";"1084";"1079";"1051";"928";"891";"836";"668";"533";"445";"287";"190";"148";"107";"37";"5";"0";"0";"0";"4589";"6158";"22";"1"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"65218";"IPERÓ";"19866";"10026";"9839";"1";"0";"35";"141";"337";"367";"426";"1751";"2138";"2230";"2293";"1951";"1663";"1605";"1482";"1274";"852";"586";"354";"195";"94";"60";"28";"4";"0";"0";"0";"10907";"8959";"57";"2"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"65234";"IPEÚNA";"5247";"2585";"2662";"0";"0";"8";"17";"79";"99";"98";"503";"595";"610";"597";"481";"475";"416";"338";"298";"246";"178";"107";"69";"21";"7";"5";"0";"0";"0";"0";"5240";"7";"20";"1"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"62243";"IPIGUÁ";"4201";"2101";"2099";"1";"0";"6";"6";"59";"84";"72";"326";"389";"433";"424";"396";"405";"364";"338";"262";"236";"166";"112";"79";"31";"11";"1";"1";"0";"0";"0";"1475";"2726";"20";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"65250";"IPORANGA";"3498";"1725";"1773";"0";"0";"14";"19";"59";"74";"77";"305";"366";"361";"357";"340";"286";"258";"244";"222";"141";"100";"89";"82";"57";"28";"18";"1";"0";"0";"0";"1567";"1931";"17";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"65277";"IPUÃ";"10779";"5389";"5385";"5";"0";"12";"52";"149";"192";"208";"922";"1057";"1182";"1239";"1086";"968";"880";"810";"643";"481";"341";"206";"156";"114";"55";"22";"4";"0";"0";"0";"3298";"7481";"10";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"65293";"IRACEMÁPOLIS";"17436";"8791";"8644";"1";"0";"37";"106";"250";"302";"298";"1334";"1812";"1969";"2023";"1639";"1611";"1522";"1356";"1043";"756";"536";"364";"254";"132";"69";"21";"2";"0";"0";"0";"10262";"7174";"54";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"65331";"IRAPURU";"5280";"2695";"2585";"0";"0";"8";"29";"99";"75";"93";"388";"439";"475";"456";"432";"405";"480";"398";"382";"333";"285";"207";"170";"88";"30";"6";"2";"0";"0";"0";"3909";"1371";"15";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"SP";"São Paulo";"65315";"IRAPUÃ";"5727";"2824";"2902";"1";"0";"12";"30";"62";"98";"97";"403";"504";"554";"626";"507";"457";"471";"446";"425";"358";"240";"174";"113";"77";"49";"22";"2";"0";"0";"0";"3656";"2071";"52";"0"
